clip_name,clip_directory,frame_count,complete_16_frames,detected_frame_indices,missing_frame_indices,extra_frame_indices,folder_size_bytes
01-01-02-01-02-01-13,/kaggle/working/ravdess_faces_16f/01-01-02-01-02-01-13,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,310406
01-01-02-01-02-01-14,/kaggle/working/ravdess_faces_16f/01-01-02-01-02-01-14,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,276062
01-01-02-01-02-01-15,/kaggle/working/ravdess_faces_16f/01-01-02-01-02-01-15,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,300095
01-01-02-01-02-01-16,/kaggle/working/ravdess_faces_16f/01-01-02-01-02-01-16,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,290189
01-01-02-01-02-01-17,/kaggle/working/ravdess_faces_16f/01-01-02-01-02-01-17,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,318295
01-01-02-01-02-01-18,/kaggle/working/ravdess_faces_16f/01-01-02-01-02-01-18,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,325124
01-01-02-01-02-01-19,/kaggle/working/ravdess_faces_16f/01-01-02-01-02-01-19,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,292156
01-01-02-01-02-01-20,/kaggle/working/ravdess_faces_16f/01-01-02-01-02-01-20,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,278514
01-01-02-01-02-01-21,/kaggle/working/ravdess_faces_16f/01-01-02-01-02-01-21,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,270272
01-01-02-01-02-01-22,/kaggle/working/ravdess_faces_16f/01-01-02-01-02-01-22,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,300217
01-01-02-01-02-01-23,/kaggle/working/ravdess_faces_16f/01-01-02-01-02-01-23,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,299722
01-01-02-01-02-01-24,/kaggle/working/ravdess_faces_16f/01-01-02-01-02-01-24,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,291751
01-01-02-01-02-02-01,/kaggle/working/ravdess_faces_16f/01-01-02-01-02-02-01,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,276800
01-01-02-01-02-02-02,/kaggle/working/ravdess_faces_16f/01-01-02-01-02-02-02,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,279331
01-01-02-01-02-02-03,/kaggle/working/ravdess_faces_16f/01-01-02-01-02-02-03,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,296840
01-01-02-01-02-02-04,/kaggle/working/ravdess_faces_16f/01-01-02-01-02-02-04,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,291088
01-01-02-01-02-02-05,/kaggle/working/ravdess_faces_16f/01-01-02-01-02-02-05,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,312880
01-01-02-01-02-02-06,/kaggle/working/ravdess_faces_16f/01-01-02-01-02-02-06,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,274876
01-01-02-01-02-02-07,/kaggle/working/ravdess_faces_16f/01-01-02-01-02-02-07,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,301042
01-01-02-01-02-02-08,/kaggle/working/ravdess_faces_16f/01-01-02-01-02-02-08,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,301790
01-01-02-01-02-02-09,/kaggle/working/ravdess_faces_16f/01-01-02-01-02-02-09,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,309723
01-01-02-01-02-02-10,/kaggle/working/ravdess_faces_16f/01-01-02-01-02-02-10,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,291589
01-01-02-01-02-02-11,/kaggle/working/ravdess_faces_16f/01-01-02-01-02-02-11,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,350091
01-01-02-01-02-02-12,/kaggle/working/ravdess_faces_16f/01-01-02-01-02-02-12,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,243100
01-01-02-01-02-02-13,/kaggle/working/ravdess_faces_16f/01-01-02-01-02-02-13,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,310075
01-01-02-01-02-02-14,/kaggle/working/ravdess_faces_16f/01-01-02-01-02-02-14,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,277120
01-01-02-01-02-02-15,/kaggle/working/ravdess_faces_16f/01-01-02-01-02-02-15,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,300063
01-01-02-01-02-02-16,/kaggle/working/ravdess_faces_16f/01-01-02-01-02-02-16,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,295995
01-01-02-01-02-02-17,/kaggle/working/ravdess_faces_16f/01-01-02-01-02-02-17,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,318301
01-01-02-01-02-02-18,/kaggle/working/ravdess_faces_16f/01-01-02-01-02-02-18,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,319955
01-01-02-01-02-02-19,/kaggle/working/ravdess_faces_16f/01-01-02-01-02-02-19,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,292569
01-01-02-01-02-02-20,/kaggle/working/ravdess_faces_16f/01-01-02-01-02-02-20,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,283400
01-01-02-01-02-02-21,/kaggle/working/ravdess_faces_16f/01-01-02-01-02-02-21,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,265835
01-01-02-01-02-02-22,/kaggle/working/ravdess_faces_16f/01-01-02-01-02-02-22,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,300161
01-01-02-01-02-02-23,/kaggle/working/ravdess_faces_16f/01-01-02-01-02-02-23,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,296368
01-01-02-01-02-02-24,/kaggle/working/ravdess_faces_16f/01-01-02-01-02-02-24,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,292975
01-01-02-02-01-01-01,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-01-01,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,263793
01-01-02-02-01-01-02,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-01-02,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,282729
01-01-02-02-01-01-03,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-01-03,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,293639
01-01-02-02-01-01-04,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-01-04,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,287125
01-01-02-02-01-01-05,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-01-05,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,310933
01-01-02-02-01-01-06,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-01-06,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,277194
01-01-02-02-01-01-07,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-01-07,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,297516
01-01-02-02-01-01-08,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-01-08,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,294667
01-01-02-02-01-01-09,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-01-09,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,303284
01-01-02-02-01-01-10,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-01-10,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,291842
01-01-02-02-01-01-11,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-01-11,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,351111
01-01-02-02-01-01-12,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-01-12,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,241214
01-01-02-02-01-01-13,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-01-13,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,313426
01-01-02-02-01-01-14,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-01-14,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,286362
01-01-02-02-01-01-15,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-01-15,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,299019
01-01-02-02-01-01-16,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-01-16,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,292513
01-01-02-02-01-01-17,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-01-17,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,316724
01-01-02-02-01-01-18,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-01-18,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,327052
01-01-02-02-01-01-19,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-01-19,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,295998
01-01-02-02-01-01-20,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-01-20,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,273796
01-01-02-02-01-01-21,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-01-21,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,263416
01-01-02-02-01-01-22,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-01-22,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,303777
01-01-02-02-01-01-23,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-01-23,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,298677
01-01-02-02-01-01-24,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-01-24,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,292437
01-01-02-02-01-02-01,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-02-01,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,265252
01-01-02-02-01-02-02,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-02-02,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,280896
01-01-02-02-01-02-03,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-02-03,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,303153
01-01-02-02-01-02-04,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-02-04,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,281040
01-01-02-02-01-02-05,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-02-05,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,313848
01-01-02-02-01-02-06,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-02-06,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,282233
01-01-02-02-01-02-07,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-02-07,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,295486
01-01-02-02-01-02-08,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-02-08,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,297923
01-01-02-02-01-02-09,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-02-09,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,309870
01-01-02-02-01-02-10,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-02-10,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,288399
01-01-02-02-01-02-11,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-02-11,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,353041
01-01-02-02-01-02-12,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-02-12,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,243634
01-01-02-02-01-02-13,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-02-13,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,318534
01-01-02-02-01-02-14,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-02-14,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,276795
01-01-02-02-01-02-15,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-02-15,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,302533
01-01-02-02-01-02-16,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-02-16,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,305773
01-01-02-02-01-02-17,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-02-17,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,318129
01-01-02-02-01-02-18,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-02-18,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,325906
01-01-02-02-01-02-19,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-02-19,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,294866
01-01-02-02-01-02-20,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-02-20,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,276173
01-01-02-02-01-02-21,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-02-21,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,263195
01-01-02-02-01-02-22,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-02-22,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,304359
01-01-02-02-01-02-23,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-02-23,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,299973
01-01-02-02-01-02-24,/kaggle/working/ravdess_faces_16f/01-01-02-02-01-02-24,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,290234
01-01-02-02-02-01-01,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-01-01,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,265355
01-01-02-02-02-01-02,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-01-02,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,278930
01-01-02-02-02-01-03,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-01-03,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,297001
01-01-02-02-02-01-04,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-01-04,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,278056
01-01-02-02-02-01-05,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-01-05,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,310854
01-01-02-02-02-01-06,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-01-06,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,275949
01-01-02-02-02-01-07,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-01-07,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,295254
01-01-02-02-02-01-08,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-01-08,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,300229
01-01-02-02-02-01-09,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-01-09,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,305506
01-01-02-02-02-01-10,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-01-10,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,293678
01-01-02-02-02-01-11,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-01-11,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,350363
01-01-02-02-02-01-12,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-01-12,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,244684
01-01-02-02-02-01-13,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-01-13,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,312771
01-01-02-02-02-01-14,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-01-14,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,284956
01-01-02-02-02-01-15,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-01-15,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,303396
01-01-02-02-02-01-16,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-01-16,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,293689
01-01-02-02-02-01-17,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-01-17,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,320456
01-01-02-02-02-01-18,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-01-18,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,319158
01-01-02-02-02-01-19,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-01-19,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,293775
01-01-02-02-02-01-20,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-01-20,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,273544
01-01-02-02-02-01-21,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-01-21,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,267669
01-01-02-02-02-01-22,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-01-22,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,301743
01-01-02-02-02-01-23,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-01-23,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,291449
01-01-02-02-02-01-24,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-01-24,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,286171
01-01-02-02-02-02-01,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-02-01,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,266744
01-01-02-02-02-02-02,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-02-02,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,285303
01-01-02-02-02-02-03,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-02-03,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,300382
01-01-02-02-02-02-04,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-02-04,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,284812
01-01-02-02-02-02-05,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-02-05,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,308719
01-01-02-02-02-02-06,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-02-06,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,272292
01-01-02-02-02-02-07,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-02-07,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,297382
01-01-02-02-02-02-08,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-02-08,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,297851
01-01-02-02-02-02-09,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-02-09,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,302679
01-01-02-02-02-02-10,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-02-10,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,287586
01-01-02-02-02-02-11,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-02-11,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,354651
01-01-02-02-02-02-12,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-02-12,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,242515
01-01-02-02-02-02-13,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-02-13,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,311037
01-01-02-02-02-02-14,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-02-14,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,290567
01-01-02-02-02-02-15,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-02-15,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,299791
01-01-02-02-02-02-16,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-02-16,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,287324
01-01-02-02-02-02-17,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-02-17,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,320932
01-01-02-02-02-02-18,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-02-18,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,326356
01-01-02-02-02-02-19,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-02-19,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,293108
01-01-02-02-02-02-20,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-02-20,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,269120
01-01-02-02-02-02-21,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-02-21,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,265642
01-01-02-02-02-02-22,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-02-22,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,301331
01-01-02-02-02-02-23,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-02-23,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,294611
01-01-02-02-02-02-24,/kaggle/working/ravdess_faces_16f/01-01-02-02-02-02-24,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,288263
01-01-03-01-01-01-01,/kaggle/working/ravdess_faces_16f/01-01-03-01-01-01-01,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,272868
01-01-03-01-01-01-02,/kaggle/working/ravdess_faces_16f/01-01-03-01-01-01-02,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,283706
01-01-03-01-01-01-03,/kaggle/working/ravdess_faces_16f/01-01-03-01-01-01-03,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,298934
01-01-03-01-01-01-04,/kaggle/working/ravdess_faces_16f/01-01-03-01-01-01-04,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,287294
01-01-03-01-01-01-05,/kaggle/working/ravdess_faces_16f/01-01-03-01-01-01-05,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,320514
01-01-03-01-01-01-06,/kaggle/working/ravdess_faces_16f/01-01-03-01-01-01-06,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,275959
01-01-03-01-01-01-07,/kaggle/working/ravdess_faces_16f/01-01-03-01-01-01-07,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,294893
01-01-03-01-01-01-08,/kaggle/working/ravdess_faces_16f/01-01-03-01-01-01-08,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,300170
01-01-03-01-01-01-09,/kaggle/working/ravdess_faces_16f/01-01-03-01-01-01-09,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,291340
01-01-03-01-01-01-10,/kaggle/working/ravdess_faces_16f/01-01-03-01-01-01-10,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,298613
01-01-03-01-01-01-11,/kaggle/working/ravdess_faces_16f/01-01-03-01-01-01-11,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,352166
01-01-03-01-01-01-12,/kaggle/working/ravdess_faces_16f/01-01-03-01-01-01-12,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,237524
01-01-03-01-01-01-13,/kaggle/working/ravdess_faces_16f/01-01-03-01-01-01-13,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,319992
01-01-03-01-01-01-14,/kaggle/working/ravdess_faces_16f/01-01-03-01-01-01-14,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,292500
01-01-03-01-01-01-15,/kaggle/working/ravdess_faces_16f/01-01-03-01-01-01-15,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,300714
01-01-03-01-01-01-16,/kaggle/working/ravdess_faces_16f/01-01-03-01-01-01-16,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,301897
01-01-03-01-01-01-17,/kaggle/working/ravdess_faces_16f/01-01-03-01-01-01-17,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,317733
01-01-03-01-01-01-18,/kaggle/working/ravdess_faces_16f/01-01-03-01-01-01-18,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,322921
01-01-03-01-01-01-19,/kaggle/working/ravdess_faces_16f/01-01-03-01-01-01-19,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,285401
01-01-03-01-01-01-20,/kaggle/working/ravdess_faces_16f/01-01-03-01-01-01-20,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,295261
01-01-03-01-01-01-21,/kaggle/working/ravdess_faces_16f/01-01-03-01-01-01-21,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,261632
01-01-03-01-01-01-22,/kaggle/working/ravdess_faces_16f/01-01-03-01-01-01-22,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,302646
01-01-03-01-01-01-23,/kaggle/working/ravdess_faces_16f/01-01-03-01-01-01-23,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,311276
01-01-03-01-01-01-24,/kaggle/working/ravdess_faces_16f/01-01-03-01-01-01-24,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,296569
01-01-03-01-01-02-01,/kaggle/working/ravdess_faces_16f/01-01-03-01-01-02-01,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,264518
